LabVIEW Measurement										
Writer_Version	2									
Reader_Version	2									
Separator	Tab									
Decimal_Separator	,									
Multi_Headings	Yes									
X_Columns	No									
Time_Pref	Absolute									
Operator	admin									
Date	2018-12-11									
Time	16:14,1									
***End_of_Header***										
										
Channels	9									
Samples	65000	65000	1	1	1	1	1	1	1	
Date	2018-12-11	2018-12-11	2018-12-11	2018-12-11	2018-12-11	2018-12-11	2018-12-11	2018-12-11	2018-12-11	
Time	16:14,1	16:14,1	16:14,6	16:14,6	16:14,6	16:14,6	16:14,6	16:14,6	16:14,6	
Y_Unit_Label	Volts	Volts								
X_Dimension	Time	Time	Time	Time	Time	Time	Time	Time	Time	
X0	0,00E+00	0,00E+00	0,00E+00	0,00E+00	0,00E+00	0,00E+00	0,00E+00	0,00E+00	0,00E+00	
Delta_X	0,0001	0,0001	1	1	1	1	1	1	1	
***End_of_Header***										
X_Value	Tension_0 (Position X)	Tension_1 (Position Y)	Cte Calibration x	Cte Calibration y	Cte Calibration z	P Laser	K_x	K_x 1	Fréquence	Comment
	0,038863	0,033383	-960	-1440	0	0	0	0	10000	
	-0,012716	0,034027								
	-0,027544	0,03435								
	-0,026255	0,033705								
	-0,03238	0,034027								
	-0,040761	0,034994								
	-0,039149	0,033705								
	-0,035281	0,033383								
	-0,031413	0,03306								
	-0,034314	0,03435								
	-0,039794	0,034994								
	-0,033992	0,034994								
	-0,030123	0,034672								
	-0,034636	0,034027								
	-0,039149	0,032738								
	-0,040761	0,03435								
	-0,035281	0,032416								
	-0,033347	0,033705								
	-0,039472	0,03435								
	-0,049465	0,03306								
	-0,040761	0,033705								
	-0,036248	0,034027								
	-0,029156	0,03435								
	-0,045597	0,034027								
	-0,036248	0,034672								
	-0,031735	0,032738								
	-0,034636	0,032416								
	-0,038182	0,03306								
	-0,046886	0,034994								
	-0,033347	0,034027								
	-0,029156	0,033705								
	-0,036893	0,033705								
	-0,041084	0,034027								
	-0,035603	0,034027								
	-0,032702	0,033383								
	-0,027867	0,034672								
	-0,045597	0,03435								
	-0,041728	0,033705								
	-0,032057	0,034672								
	-0,032057	0,032093								
	-0,03657	0,03435								
	-0,04463	0,03435								
	-0,041084	0,033383								
	-0,029478	0,034027								
	-0,034636	0,034672								
	-0,040117	0,03435								
	-0,037215	0,033705								
	-0,034314	0,033705								
	-0,032057	0,025324								
	-0,041084	0,034027								
	-0,041084	0,034994								
	-0,035926	0,034672								
	-0,032702	0,034027								
	-0,046241	0,00985								
	-0,042051	0,033383								
	-0,042373	0,033705								
	-0,034959	0,033705								
	-0,036248	0,033383								
	-0,036893	0,012751								
	-0,03657	0,034027								
	-0,033024	0,034027								
	-0,031413	0,033705								
	-0,038182	0,034027								
	-0,043985	0,023389								
	-0,038505	0,03435								
	-0,036248	0,034027								
	-0,03657	0,032738								
	-0,038182	0,032738								
	-0,042373	0,025968								
	-0,033992	0,034672								
	-0,031413	0,033705								
	-0,034314	0,034027								
	-0,041406	0,033705								
	-0,040117	0,030159								
	-0,033024	0,03435								
	-0,034636	0,034027								
	-0,036893	0,034672								
	-0,040761	0,034672								
	-0,038827	0,03306								
	-0,033347	0,034672								
	-0,031735	0,03435								
	-0,040439	0,034994								
	-0,03657	0,035639								
	-0,03109	0,034027								
	-0,03238	0,034027								
	-0,039472	0,034027								
	-0,047531	0,034027								
	-0,033992	0,03435								
	-0,028511	0,034672								
	-0,035926	0,034672								
	-0,040117	0,03435								
	-0,03786	0,033705								
	-0,035926	0,034027								
	-0,030123	0,033383								
	-0,042051	0,03435								
	-0,04334	0,033705								
	-0,035926	0,034672								
	-0,034314	0,034027								
	-0,035926	0,033705								
	-0,040117	0,032738								
	-0,036893	0,034027								
	-0,027867	0,03435								
	-0,032057	0,033705								
	-0,042051	0,034027								
	-0,040761	0,036284								
	-0,035926	0,034027								
	-0,029801	0,03435								
	-0,039149	0,034994								
	-0,041084	0,035317								
	-0,034959	0,035317								
	-0,032057	0,034027								
	-0,035281	0,034027								
	-0,039472	0,034672								
	-0,041084	0,034994								
	-0,03109	0,034994								
	-0,032057	0,034994								
	-0,039472	0,03435								
	-0,038182	0,034672								
	-0,033992	0,034027								
	-0,030446	0,033705								
	-0,033992	0,034994								
	-0,049787	0,034994								
	-0,041728	0,034672								
	-0,035281	0,035317								
	-0,035926	0,034994								
	-0,037538	0,034027								
	-0,044307	0,034672								
	-0,034959	0,034672								
	-0,031735	0,034027								
	-0,036893	0,035317								
	-0,038827	0,034672								
	-0,038182	0,034994								
	-0,032702	0,035317								
	-0,035603	0,034672								
	-0,040761	0,035639								
	-0,040117	0,035317								
	-0,036893	0,036606								
	-0,035281	0,03306								
	-0,030123	0,034994								
	-0,042373	0,035962								
	-0,036893	0,035639								
	-0,033024	0,035317								
	-0,035603	0,036606								
	-0,03786	0,036284								
	-0,043985	0,035317								
